prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,group,measure,value
5dd3fd76b48da33ea5a00fb4,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,secondsOnTask,40.431
5dd3fd76b48da33ea5a00fb4,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,accuracy,1
5dd3fd76b48da33ea5a00fb4,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,difficulty,1
5dd3fd76b48da33ea5a00fb4,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,confidence,2
5dd3fd76b48da33ea5a00fb4,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,secondsOnTask,27.272
5dd3fd76b48da33ea5a00fb4,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,accuracy,1
5dd3fd76b48da33ea5a00fb4,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,difficulty,2
5dd3fd76b48da33ea5a00fb4,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,confidence,2
5dd3fd76b48da33ea5a00fb4,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,secondsOnTask,23.397
5dd3fd76b48da33ea5a00fb4,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,accuracy,0.970873786407767
5dd3fd76b48da33ea5a00fb4,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,difficulty,2
5dd3fd76b48da33ea5a00fb4,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,confidence,1
5dd3fd76b48da33ea5a00fb4,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,secondsOnTask,27.76
5dd3fd76b48da33ea5a00fb4,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,accuracy,1
5dd3fd76b48da33ea5a00fb4,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,difficulty,2
5dd3fd76b48da33ea5a00fb4,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,confidence,3
5dd3fd76b48da33ea5a00fb4,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,secondsOnTask,63.507
5dd3fd76b48da33ea5a00fb4,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,accuracy,0.8837209302325582
5dd3fd76b48da33ea5a00fb4,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,difficulty,4
5dd3fd76b48da33ea5a00fb4,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,confidence,5
5dd3fd76b48da33ea5a00fb4,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,secondsOnTask,38.206
5c62fb7c0ee07c00012604f8,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,accuracy,0.8214285714285714
5c62fb7c0ee07c00012604f8,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,difficulty,4
5c62fb7c0ee07c00012604f8,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,confidence,4
5c62fb7c0ee07c00012604f8,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,secondsOnTask,42.43
5c62fb7c0ee07c00012604f8,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,accuracy,0.2142857142857143
5c62fb7c0ee07c00012604f8,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,difficulty,4
5c62fb7c0ee07c00012604f8,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,confidence,4
5c62fb7c0ee07c00012604f8,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_cluster,secondsOnTask,48.266
5c62fb7c0ee07c00012604f8,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,accuracy,1
5c62fb7c0ee07c00012604f8,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,difficulty,2
5c62fb7c0ee07c00012604f8,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,confidence,2
5c62fb7c0ee07c00012604f8,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,secondsOnTask,48.003
5dce6f1024a02c0e316511fb,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,accuracy,1
5dce6f1024a02c0e316511fb,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,difficulty,1
5dce6f1024a02c0e316511fb,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,confidence,2
5dce6f1024a02c0e316511fb,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,secondsOnTask,23.532
5dce6f1024a02c0e316511fb,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,1
5dce6f1024a02c0e316511fb,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,3
5dce6f1024a02c0e316511fb,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,5
5dce6f1024a02c0e316511fb,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,52.072
5dce6f1024a02c0e316511fb,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,accuracy,1
5dce6f1024a02c0e316511fb,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,difficulty,4
5dce6f1024a02c0e316511fb,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,confidence,4
5dce6f1024a02c0e316511fb,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,secondsOnTask,28.294
5dce6f1024a02c0e316511fb,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,accuracy,0.75
5dce6f1024a02c0e316511fb,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,difficulty,2
5dce6f1024a02c0e316511fb,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,confidence,3
5dce6f1024a02c0e316511fb,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_outlier_linear,secondsOnTask,26.171
5dce6f1024a02c0e316511fb,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,accuracy,0.5714285714285714
5dce6f1024a02c0e316511fb,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,difficulty,1
5dce6f1024a02c0e316511fb,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,confidence,2
5dce6f1024a02c0e316511fb,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_cluster,secondsOnTask,15.791
5dce6f1024a02c0e316511fb,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,accuracy,0.75
5dce6f1024a02c0e316511fb,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,difficulty,3
5dce6f1024a02c0e316511fb,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,confidence,3
5dce6f1024a02c0e316511fb,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,secondsOnTask,18.664
5dce6f1024a02c0e316511fb,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,accuracy,0.9166666666666666
5dce6f1024a02c0e316511fb,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,difficulty,3
5dce6f1024a02c0e316511fb,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,confidence,3
5dce6f1024a02c0e316511fb,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,secondsOnTask,51.822
5dce6f1024a02c0e316511fb,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,accuracy,1
5dce6f1024a02c0e316511fb,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,difficulty,2
5dce6f1024a02c0e316511fb,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,confidence,2
5dce6f1024a02c0e316511fb,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,secondsOnTask,29.661
5dce6f1024a02c0e316511fb,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,accuracy,1
5dce6f1024a02c0e316511fb,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,difficulty,1
5dce6f1024a02c0e316511fb,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,confidence,2
5dce6f1024a02c0e316511fb,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,secondsOnTask,25.356
5dce6f1024a02c0e316511fb,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,accuracy,0.9742268041237113
5dce6f1024a02c0e316511fb,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,difficulty,3
5dce6f1024a02c0e316511fb,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,confidence,4
5dce6f1024a02c0e316511fb,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,secondsOnTask,57.964
5dce6f1024a02c0e316511fb,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,accuracy,1
5dce6f1024a02c0e316511fb,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,difficulty,3
5dce6f1024a02c0e316511fb,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,confidence,4
5dce6f1024a02c0e316511fb,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,secondsOnTask,52.062
5dce6f1024a02c0e316511fb,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,accuracy,0.956989247311828
5dce6f1024a02c0e316511fb,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,difficulty,3
5dce6f1024a02c0e316511fb,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,confidence,3
5dce6f1024a02c0e316511fb,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,secondsOnTask,21.926
5e983c4c0b62cc025e52ab70,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,1
5e983c4c0b62cc025e52ab70,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,1
5e983c4c0b62cc025e52ab70,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,2
5e983c4c0b62cc025e52ab70,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,75.628
5e983c4c0b62cc025e52ab70,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,accuracy,1
5e983c4c0b62cc025e52ab70,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,difficulty,1
5e983c4c0b62cc025e52ab70,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,confidence,1
5e983c4c0b62cc025e52ab70,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,secondsOnTask,22.634
5e2ef6fc447122020596138c,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,accuracy,1
5e2ef6fc447122020596138c,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,difficulty,1
5e2ef6fc447122020596138c,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,confidence,1
5e2ef6fc447122020596138c,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,secondsOnTask,21.793
5e2ef6fc447122020596138c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,0.736842105263158
5e2ef6fc447122020596138c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,4
5e2ef6fc447122020596138c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,2
5e2ef6fc447122020596138c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,29.161
5e2ef6fc447122020596138c,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,accuracy,0.5714285714285714
5e2ef6fc447122020596138c,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,difficulty,2
5e2ef6fc447122020596138c,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,confidence,4
5e2ef6fc447122020596138c,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_outlier_linear,secondsOnTask,23.422
5e2ef6fc447122020596138c,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,accuracy,0.9615384615384616
5e2ef6fc447122020596138c,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,difficulty,2
5e2ef6fc447122020596138c,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,confidence,2
5e2ef6fc447122020596138c,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_cluster,secondsOnTask,41.623
5e2ef6fc447122020596138c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,accuracy,0.38095238095238093
5e2ef6fc447122020596138c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,difficulty,4
5e2ef6fc447122020596138c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,confidence,3
5e2ef6fc447122020596138c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,secondsOnTask,48.96
5e2ef6fc447122020596138c,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,accuracy,1
5e2ef6fc447122020596138c,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,difficulty,3
5e2ef6fc447122020596138c,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,confidence,3
5e2ef6fc447122020596138c,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_skyline,secondsOnTask,17.468
5e2ef6fc447122020596138c,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,accuracy,0.8571428571428572
5e2ef6fc447122020596138c,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,difficulty,4
5e2ef6fc447122020596138c,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,confidence,3
5e2ef6fc447122020596138c,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_skyline,secondsOnTask,21.129
5e2ef6fc447122020596138c,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,accuracy,1
5e2ef6fc447122020596138c,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,difficulty,2
5e2ef6fc447122020596138c,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,confidence,2
5e2ef6fc447122020596138c,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_linear regression,secondsOnTask,15.568
5e2ef6fc447122020596138c,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,accuracy,0.96
5e2ef6fc447122020596138c,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,difficulty,2
5e2ef6fc447122020596138c,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,confidence,3
5e2ef6fc447122020596138c,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_linear regression,secondsOnTask,16.492
5e2ef6fc447122020596138c,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,accuracy,0.9468599033816425
5e2ef6fc447122020596138c,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,difficulty,2
5e2ef6fc447122020596138c,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,confidence,3
5e2ef6fc447122020596138c,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_linear regression,secondsOnTask,16.265
5e2ef6fc447122020596138c,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,accuracy,0.9900497512437811
5e2ef6fc447122020596138c,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,difficulty,2
5e2ef6fc447122020596138c,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,confidence,3
5e2ef6fc447122020596138c,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_quadratic regression,secondsOnTask,34.564
5e2ef6fc447122020596138c,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,accuracy,0.9791666666666666
5e2ef6fc447122020596138c,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,difficulty,2
5e2ef6fc447122020596138c,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,confidence,4
5e2ef6fc447122020596138c,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_quadratic regression,secondsOnTask,15.238
5e2ef6fc447122020596138c,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,accuracy,0.8869047619047619
5e2ef6fc447122020596138c,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,difficulty,4
5e2ef6fc447122020596138c,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,confidence,2
5e2ef6fc447122020596138c,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_quadratic regression,secondsOnTask,45.74
5e175ec08e55e10643ad375c,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,accuracy,1
5e175ec08e55e10643ad375c,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,difficulty,1
5e175ec08e55e10643ad375c,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,confidence,1
5e175ec08e55e10643ad375c,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_cluster,secondsOnTask,20.83
5e175ec08e55e10643ad375c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,accuracy,1
5e175ec08e55e10643ad375c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,difficulty,1
5e175ec08e55e10643ad375c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,confidence,1
5e175ec08e55e10643ad375c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_cluster,secondsOnTask,23.345
5e175ec08e55e10643ad375c,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,accuracy,1
5e175ec08e55e10643ad375c,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,difficulty,1
5e175ec08e55e10643ad375c,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,confidence,1
5e175ec08e55e10643ad375c,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_cluster,secondsOnTask,20.617
5e175ec08e55e10643ad375c,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,accuracy,1
5e175ec08e55e10643ad375c,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,difficulty,1
5e175ec08e55e10643ad375c,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,confidence,1
5e175ec08e55e10643ad375c,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_outlier_linear,secondsOnTask,27.035
5e175ec08e55e10643ad375c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,accuracy,0.07317073170731703
5e175ec08e55e10643ad375c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,difficulty,2
5e175ec08e55e10643ad375c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_skyline,confidence,2
